timestamp,levelname,source,message
2019-08-25T22:31:42-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoSelect
2019-08-25T22:31:43-05:00,INFO,WAN:1f1b4ed4.AutoAPNFront,auto apn state: Finished
2019-08-25T22:31:43-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoAPNFront
2019-08-25T22:31:43-05:00,INFO,WAN:1f1b4ed4.CPPM,Waiting for signal
2019-08-25T22:31:43-05:00,INFO,WAN:1f1b4ed4,"signal Internal 1200M (SIM1) on port int1: 100%, RSSI:-53(dBm), SINR:-2.0(dB), RSRP:-88(dB), RSRQ:-15(dB), RFBAND: Band 13"
2019-08-25T22:31:44-05:00,INFO,WAN:1f1b4ed4.CPPM,Connecting device
2019-08-25T22:31:44-05:00,INFO,cp_stack_mgr,int1: Module operating mode.: Online
2019-08-25T22:32:13-05:00,INFO,cp_stack_mgr,int1: Active APN: mw01.VZWSTATIC
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4,Connect Event: ok - state: connecting
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....CPPM
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoAPNBack
2019-08-25T22:32:13-05:00,INFO,udhcpc[26228],udhcpc (v1.24.1) started
2019-08-25T22:32:13-05:00,INFO,udhcpc[26228],Sending discover...
2019-08-25T22:32:13-05:00,INFO,udhcpc[26228],Sending select for 166.152.146.145...
2019-08-25T22:32:13-05:00,INFO,udhcpc[26228],"Lease of 166.152.146.145 obtained, lease time 7200"
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4.DHCP,"ipinfo={'gateway': '166.152.146.146', 'ip_address': '166.152.146.145', 'netmask': '255.255.255.252', 'dnslist': ['198.224.152.119', '198.224.154.135']}"
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....DHCP
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....SignalVerify
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:startStabilityCheck
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:startDoneContCheck
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4,"connecting -> connected, Reason: Failover"
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4,"wandev connected type: mdm, uid: 1f1b4ed4, uptime: 172773"
2019-08-25T22:32:13-05:00,INFO,WAN:1f1b4ed4,Connection Type: Not Reported
2019-08-25T22:32:14-05:00,INFO,policy.WanChange,"connect_wait -> idle (primary: mdm-1f1b4ed4, next_dev: mdm-1f1b4ed4)"
2019-08-25T22:32:14-05:00,INFO,WAN:1f1b4ed4,The cell id for the Internal 1200M (SIM1) on port int1 is 48758304 (0x2e7fe20)
2019-08-25T22:32:14-05:00,INFO,WAN:1f1b4ed4,"signal Internal 1200M (SIM1) on port int1: 100%, RSSI:-56(dBm), SINR:0.2(dB), RSRP:-90(dB), RSRQ:-15(dB), RFBAND: Band 66"
2019-08-25T22:32:14-05:00,INFO,WAN:1f1b4ed4,"Service Change : Not Reported -> LTE, 100%, RSSI: -56(dBm), SINR: 0.2, RSRP: -90, RSRQ: -15, RFBAND: Band 66"
2019-08-25T22:32:15-05:00,INFO,policy.FailoverFailback,"wait_for_next -> disconnect_prev (primary: mdm-1f1b4ed4, next_dev: mdm-1f1b4ed4)"
2019-08-25T22:32:15-05:00,INFO,policy.FailoverFailback,"disconnect_prev -> connected (primary: mdm-1f1b4ed4, next_dev: mdm-1f1b4ed4)"
2019-08-25T22:32:19-05:00,INFO,netcloud,Connecting to NetCloud
2019-08-25T22:32:20-05:00,INFO,netcloud,Checking Authentication
2019-08-25T22:32:20-05:00,INFO,netcloud,Binding to Stream Server
2019-08-25T22:32:20-05:00,INFO,netcloud,Successfully connected to NetCloud
2019-08-25T22:32:21-05:00,INFO,netcloud,Updated status.ecm.info.Account
2019-08-25T22:32:21-05:00,INFO,netcloud,Updated status.ecm.info.Group
2019-08-25T22:34:06-05:00,INFO,apdisc,Wake up agent in 7201 seconds
2019-08-25T22:36:37-05:00,INFO,upgrade,"Checking upgrade server for pkg: 32.00.011_Generic,1013, fw_info path: ['status', 'wan', 'devices', 'mdm-1f1b4ed4', 'ob_upgrade', 'fw_info_generic']"
2019-08-25T22:36:39-05:00,WARN,upgrade,HTTP 404 error during firmware upgrade check.
2019-08-25T22:36:39-05:00,INFO,upgrade,"Checking upgrade server for pkg: 32.00.041_ATT,4013, fw_info path: ['status', 'wan', 'devices', 'mdm-1f1b4ed4', 'ob_upgrade', 'fw_info_att']"
2019-08-25T22:36:39-05:00,INFO,upgrade,"Found file on server; version: 32.00.041_ATT,4013"
2019-08-25T22:36:39-05:00,INFO,upgrade,"overwrite supported: False, downgrade supported: False"
2019-08-25T22:36:39-05:00,INFO,upgrade,No upgrade found
2019-08-25T22:36:39-05:00,INFO,upgrade,"Checking upgrade server for pkg: 32.00.023_Verizon,2019, fw_info path: ['status', 'wan', 'devices', 'mdm-1f1b4ed4', 'ob_upgrade', 'fw_info_verizon']"
2019-08-25T22:36:40-05:00,INFO,upgrade,"Found file on server; version: 32.00.023_Verizon,2019"
2019-08-25T22:36:40-05:00,INFO,upgrade,"overwrite supported: False, downgrade supported: False"
2019-08-25T22:36:40-05:00,INFO,upgrade,No upgrade found
2019-08-25T22:36:41-05:00,INFO,upgrade,"Found file on server; version: 32.00.023_Verizon,2019"
2019-08-25T22:36:41-05:00,INFO,upgrade,"overwrite supported: False, downgrade supported: False"
2019-08-25T22:36:41-05:00,INFO,upgrade,No upgrade found
2019-08-25T22:37:21-05:00,INFO,netcloud,Trimmed 2 WAN state records.
2019-08-25T22:51:21-05:00,INFO,clock,System time set to: 22:51:21 08/25/19 UTC
2019-08-25T22:51:53-05:00,INFO,dhcp,Updated DHCP client: lab-mxar1604bs-02-e0cbbc9861a8 192.168.0.135 e0:cb:bc:98:61:ad
2019-08-25T23:30:59-05:00,INFO,WAN:1f1b4ed4,The cell id for the Internal 1200M (SIM1) on port int1 is 48774403 (0x2e83d03)
2019-08-25T23:30:59-05:00,INFO,WAN:1f1b4ed4,"signal Internal 1200M (SIM1) on port int1: 100%, RSSI:-43(dBm), SINR:3.8(dB), RSRP:-75(dB), RSRQ:-13(dB), RFBAND: Band 13"
2019-08-25T23:31:50-05:00,INFO,WAN:1f1b4ed4,The cell id for the Internal 1200M (SIM1) on port int1 is 48774432 (0x2e83d20)
2019-08-25T23:31:50-05:00,INFO,WAN:1f1b4ed4,"signal Internal 1200M (SIM1) on port int1: 100%, RSSI:-57(dBm), SINR:-5.6(dB), RSRP:-93(dB), RSRQ:-15(dB), RFBAND: Band 4"
2019-08-25T23:32:14-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:02:14-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:13:28-05:00,INFO,WAN:1f1b4ed4,The cell id for the Internal 1200M (SIM1) on port int1 is 48774403 (0x2e83d03)
2019-08-26T00:13:28-05:00,INFO,WAN:1f1b4ed4,"signal Internal 1200M (SIM1) on port int1: 100%, RSSI:-47(dBm), SINR:2.4(dB), RSRP:-76(dB), RSRQ:-13(dB), RFBAND: Band 13"
2019-08-26T00:17:14-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:24:44-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:28:30-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:29:22-05:00,WARN,netcloud,Timed out waiting for stream response: <services.wpcclient.CSStreamConnection object at 0xb0425cb0>
2019-08-26T00:29:22-05:00,WARN,netcloud,Connection Dropped (Inactive)
2019-08-26T00:29:22-05:00,INFO,netcloud,Connecting to NetCloud
2019-08-26T00:29:37-05:00,WARN,netcloud,Connection Dropped ([Errno -2] Name or service not known)
2019-08-26T00:30:22-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:30:31-05:00,INFO,netcloud,Connecting to NetCloud
2019-08-26T00:30:46-05:00,WARN,netcloud,Connection Dropped ([Errno -2] Name or service not known)
2019-08-26T00:31:18-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:31:46-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 0.0.0.0...
2019-08-26T00:32:00-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:32:07-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 0.0.0.0...
2019-08-26T00:32:10-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 166.152.146.146...
2019-08-26T00:32:11-05:00,INFO,udhcpc[26228],Sending renew 166.152.146.145 => 0.0.0.0...
2019-08-26T00:32:11-05:00,INFO,udhcpc[26228],"Lease lost, entering init state"
2019-08-26T00:32:11-05:00,INFO,udhcpc[26228],Sending discover...
2019-08-26T00:32:14-05:00,INFO,udhcpc[26228],Sending discover...
2019-08-26T00:32:17-05:00,INFO,udhcpc[26228],Sending discover...
2019-08-26T00:32:20-05:00,INFO,WAN:1f1b4ed4.DHCP,ipinfo={}
2019-08-26T00:32:21-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectError....DHCP
2019-08-26T00:32:21-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....SignalVerify
2019-08-26T00:32:21-05:00,INFO,udhcpc[26228],Received SIGTERM
2019-08-26T00:32:21-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....DHCP
2019-08-26T00:32:21-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoAPNBack
2019-08-26T00:32:21-05:00,INFO,cp_stack_mgr,int1: Module operating mode.: Online
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4,Disconnect Event: ok
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....CPPM
2019-08-26T00:32:23-05:00,INFO,kernel,[179981.900843] Link Down indicated - id:24
2019-08-26T00:32:23-05:00,INFO,kernel,[179981.900843]
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoAPNFront
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoSelect
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....MultiSIMCritExit
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoCarrier
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....MultiSIM
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....MultiSIMCritEnter
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:stopStartDoneContCheck
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:stopStabilityCheck
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4,connected -> disconnecting
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4,"disconnecting -> disconnected, Reason: Failover"
2019-08-26T00:32:23-05:00,INFO,WAN:1f1b4ed4,Stopped
2019-08-26T00:32:23-05:00,WARN,WAN:1f1b4ed4.ConnectorMgr,already reset
2019-08-26T00:32:24-05:00,INFO,policy.FailoverFailback,"connected -> start (primary: mdm-1f1b4ed4, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:32:24-05:00,INFO,policy.FailoverFailback,"start -> pick_next (primary: None, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:32:24-05:00,INFO,policy.FailoverFailback,"pick_next -> wait_for_next (primary: None, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:32:24-05:00,INFO,policy.WanChange,"idle -> connect_next (primary: None, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:32:24-05:00,INFO,policy.WanChange,"connect_next -> connect_wait (primary: None, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:Starting
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4,disconnected -> connecting
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4,"wandev connecting type: mdm, uid: 1f1b4ed4, uptime: 179982"
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4,"signal Internal 1200M (SIM1) on port int1: 100%, RSSI:-47(dBm), SINR:1.2(dB), RSRP:-76(dB), RSRQ:-11(dB), RFBAND: Band 13"
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....MultiSIMCritEnter
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....MultiSIM
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.AutoCarrier,CARSWITCHstate: Initial
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.AutoCarrier,CARSWITCHstate: Initiate
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4,autoCarrierSwitch verizon
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4,Current carrier is correct. No switch needed.
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.AutoCarrier,CARSWITCHstate: Success
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoCarrier
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....MultiSIMCritExit
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoSelect
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.AutoAPNFront,auto apn state: Finished
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoAPNFront
2019-08-26T00:32:24-05:00,INFO,WAN:1f1b4ed4.CPPM,Connecting device
2019-08-26T00:32:24-05:00,INFO,cp_stack_mgr,int1: Module operating mode.: Online
2019-08-26T00:32:28-05:00,INFO,netcloud,NetCloud Session Stopped
2019-08-26T00:32:29-05:00,INFO,cp_stack_mgr,int1: Active APN: mw01.VZWSTATIC
2019-08-26T00:32:47-05:00,INFO,kernel,"[180006.012102] usb 2-1.4: USB disconnect, device number 24"
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.014354] Unlink cpdev from pm
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.014379] Unlink cpdev: db229b88 from pm
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.014392] Disable cpdev other tasklet
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.014402] Cancel cpdev kevents
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.014416] Wait for all cpdev urbs to be returned
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.014426] Shutdown cpdev timers and tasklets
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.014439] cpdev unplug done
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.029023] Device with id:24 unplugged
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.029049] Wait for cpdev to finish unplugging
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.029061] usbcore: deregistering interface driver cpusb24
2019-08-26T00:32:47-05:00,INFO,kernel,[180006.029333] cpdev done unplugging
2019-08-26T00:32:47-05:00,INFO,cp_stack_mgr,int1: Hard reset on unplug
2019-08-26T00:32:47-05:00,INFO,cp_stack_mgr,"int1: WAN Device hard reset, hub 2:4"
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4,Unplugged
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:stopStabilityCheck
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:stopStartDoneContCheck
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4,connecting -> disconnecting
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4,"disconnecting -> disconnected, Reason: Unplugged"
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....SignalVerify
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....DHCP
2019-08-26T00:32:47-05:00,INFO,wanmgr,"Removing orphan: Network device: (type: mdm, link: <Link pmip24, ifindex: 35>, uid: 1f1b4ed4)"
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoAPNBack
2019-08-26T00:32:47-05:00,INFO,wanmgr,"Removed device: Network device: (type: mdm, link: <Link pmip24, ifindex: 35>, uid: 1f1b4ed4)"
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....CPPM
2019-08-26T00:32:47-05:00,WARN,WAN:1f1b4ed4.ConnectorMgr,_disconnectConnectors but already disconnecting???
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....SignalVerify
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....DHCP
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoAPNBack
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....CPPM
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoAPNFront
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoSelect
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....MultiSIMCritExit
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....AutoCarrier
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....MultiSIM
2019-08-26T00:32:47-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,disconnectDone....MultiSIMCritEnter
2019-08-26T00:32:48-05:00,INFO,policy.WanChange,"connect_wait -> idle (primary: None, next_dev: None)"
2019-08-26T00:32:50-05:00,INFO,policy.FailoverFailback,"wait_for_next -> pick_next (primary: None, next_dev: None)"
2019-08-26T00:33:10-05:00,INFO,kernel,[180029.257890] usb 2-1.4: new SuperSpeed USB device number 25 using xhci-hcd
2019-08-26T00:33:12-05:00,INFO,kernel,[180031.283770] usbcore: registered new interface driver cpusb25
2019-08-26T00:33:23-05:00,INFO,cp_stack_mgr,"int1: QMI not ready yet, try again Error Code: 7"
2019-08-26T00:33:28-05:00,INFO,cp_stack_mgr,int1: HOST FILE VER: : 32.00.003
2019-08-26T00:33:28-05:00,INFO,cp_stack_mgr,int1: Module operating mode.: Online
2019-08-26T00:33:28-05:00,INFO,cpevt,ifc supported tech: lte/3g
2019-08-26T00:33:28-05:00,INFO,WAN:1f1b4ed4,Plug event: ok
2019-08-26T00:33:28-05:00,INFO,WAN:1f1b4ed4,"wandev plugged: mdm, uid: 1f1b4ed4, uptime: 180047"
2019-08-26T00:33:28-05:00,INFO,WAN:1f1b4ed4,execute GET_ICCID
2019-08-26T00:33:28-05:00,INFO,WAN:1f1b4ed4,Execute Event ok: 10
2019-08-26T00:33:32-05:00,INFO,WAN:1f1b4ed4,Preconfigured Event: ok
2019-08-26T00:33:32-05:00,INFO,WAN:1f1b4ed4,"wandev preconfigured type: mdm, uid: 1f1b4ed4, uptime: 180050"
2019-08-26T00:33:32-05:00,INFO,cp_stack_mgr,int1: LTE Modem Plugging - msg: Configuring GPS data - status:77
2019-08-26T00:33:33-05:00,INFO,WAN:1f1b4ed4,Configure Event: ok
2019-08-26T00:33:33-05:00,INFO,WAN:1f1b4ed4,configured_event: Device activation state: True
2019-08-26T00:33:33-05:00,INFO,WAN:1f1b4ed4,"wandev configured type: mdm, uid: 1f1b4ed4, uptime: 180052"
2019-08-26T00:33:33-05:00,INFO,WAN:1f1b4ed4,StandardModem::checkNIASession: NIA mode : disconnected session : None
2019-08-26T00:33:33-05:00,INFO,WAN:1f1b4ed4,StandardModem::checkNIASession: connection state : disconnected
2019-08-26T00:33:34-05:00,INFO,policy.FailoverFailback,"pick_next -> wait_for_next (primary: None, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:33:34-05:00,INFO,policy.WanChange,"idle -> connect_next (primary: None, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:33:34-05:00,INFO,policy.WanChange,"connect_next -> connect_wait (primary: None, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:Starting
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4,disconnected -> connecting
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4,"wandev connecting type: mdm, uid: 1f1b4ed4, uptime: 180053"
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....MultiSIMCritEnter
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....MultiSIM
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.AutoCarrier,CARSWITCHstate: Initial
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.AutoCarrier,CARSWITCHstate: Initiate
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4,autoCarrierSwitch verizon
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4,Current carrier is correct. No switch needed.
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.AutoCarrier,CARSWITCHstate: Success
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoCarrier
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....MultiSIMCritExit
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoSelect
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.AutoAPNFront,auto apn state: Finished
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoAPNFront
2019-08-26T00:33:34-05:00,INFO,WAN:1f1b4ed4.CPPM,Waiting for signal
2019-08-26T00:33:36-05:00,INFO,WAN:1f1b4ed4,The cell id for the Internal 1200M (SIM1) on port int1 is 48774403 (0x2e83d03)
2019-08-26T00:33:36-05:00,INFO,WAN:1f1b4ed4,"signal Internal 1200M (SIM1) on port int1: 100%, RSSI:-46(dBm), SINR:1.8(dB), RSRP:-76(dB), RSRQ:-13(dB), RFBAND: Band 13"
2019-08-26T00:33:36-05:00,INFO,WAN:1f1b4ed4.CPPM,Connecting device
2019-08-26T00:33:36-05:00,INFO,cp_stack_mgr,int1: Module operating mode.: Online
2019-08-26T00:33:41-05:00,INFO,cp_stack_mgr,int1: Active APN: mw01.VZWSTATIC
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4,Connect Event: ok - state: connecting
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....CPPM
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....AutoAPNBack
2019-08-26T00:33:42-05:00,INFO,udhcpc[8691],udhcpc (v1.24.1) started
2019-08-26T00:33:42-05:00,INFO,udhcpc[8691],Sending discover...
2019-08-26T00:33:42-05:00,INFO,udhcpc[8691],Sending select for 166.152.146.145...
2019-08-26T00:33:42-05:00,INFO,udhcpc[8691],"Lease of 166.152.146.145 obtained, lease time 7200"
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4.DHCP,"ipinfo={'gateway': '166.152.146.146', 'ip_address': '166.152.146.145', 'netmask': '255.255.255.252', 'dnslist': ['198.224.152.119', '198.224.154.135']}"
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....DHCP
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4.ConnectorMgr,connectSuccess....SignalVerify
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:startStabilityCheck
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4,WanDevMixIn:startDoneContCheck
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4,"connecting -> connected, Reason: Failover"
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4,"wandev connected type: mdm, uid: 1f1b4ed4, uptime: 180060"
2019-08-26T00:33:42-05:00,INFO,WAN:1f1b4ed4,Connection Type: Not Reported
2019-08-26T00:33:43-05:00,INFO,policy.WanChange,"connect_wait -> idle (primary: mdm-1f1b4ed4, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:33:44-05:00,INFO,WAN:1f1b4ed4,"Service Change : Not Reported -> LTE, 100%, RSSI: -48(dBm), SINR: 2.4, RSRP: -76, RSRQ: -11, RFBAND: Band 13"
2019-08-26T00:33:44-05:00,INFO,policy.FailoverFailback,"wait_for_next -> disconnect_prev (primary: mdm-1f1b4ed4, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:33:44-05:00,INFO,policy.FailoverFailback,"disconnect_prev -> connected (primary: mdm-1f1b4ed4, next_dev: mdm-1f1b4ed4)"
2019-08-26T00:33:48-05:00,INFO,netcloud,Connecting to NetCloud
2019-08-26T00:33:49-05:00,INFO,netcloud,Checking Authentication
2019-08-26T00:33:49-05:00,INFO,netcloud,Binding to Stream Server
2019-08-26T00:33:49-05:00,INFO,netcloud,Successfully connected to NetCloud
2019-08-26T00:33:50-05:00,INFO,netcloud,Updated status.ecm.info.Account
2019-08-26T00:33:50-05:00,INFO,netcloud,Updated status.ecm.info.Group
2019-08-26T00:34:07-05:00,INFO,apdisc,Wake up agent in 7200 seconds
2019-08-26T00:38:28-05:00,INFO,upgrade,"Checking upgrade server for pkg: 32.00.011_Generic,1013, fw_info path: ['status', 'wan', 'devices', 'mdm-1f1b4ed4', 'ob_upgrade', 'fw_info_generic']"
2019-08-26T00:38:29-05:00,WARN,upgrade,HTTP 404 error during firmware upgrade check.
2019-08-26T00:38:29-05:00,INFO,upgrade,"Checking upgrade server for pkg: 32.00.041_ATT,4013, fw_info path: ['status', 'wan', 'devices', 'mdm-1f1b4ed4', 'ob_upgrade', 'fw_info_att']"
2019-08-26T00:38:30-05:00,INFO,upgrade,"Found file on server; version: 32.00.041_ATT,4013"
2019-08-26T00:38:30-05:00,INFO,upgrade,"overwrite supported: False, downgrade supported: False"
2019-08-26T00:38:30-05:00,INFO,upgrade,No upgrade found
2019-08-26T00:38:30-05:00,INFO,upgrade,"Checking upgrade server for pkg: 32.00.023_Verizon,2019, fw_info path: ['status', 'wan', 'devices', 'mdm-1f1b4ed4', 'ob_upgrade', 'fw_info_verizon']"
2019-08-26T00:38:31-05:00,INFO,upgrade,"Found file on server; version: 32.00.023_Verizon,2019"
2019-08-26T00:38:31-05:00,INFO,upgrade,"overwrite supported: False, downgrade supported: False"
2019-08-26T00:38:31-05:00,INFO,upgrade,No upgrade found
2019-08-26T00:38:32-05:00,INFO,upgrade,"Found file on server; version: 32.00.023_Verizon,2019"
